S.No,Outcome,JA_SCORE,FR_SCORE,BWA_SCORE,GESAMT_SCORE,krf,PD,Ertrag_marge,start_EAD,LGD_rest_Ecosfera_avg,LGD_12_Ecosfera,bonitaetsindex,std_krediturteil,VC_umsatz,default,v_verlust_aug,verlust,A_FLAG_NEUGESCHAEFT,EIP_BLANKO,EIP_PBLANKO,EIP_BSG,EIP_PBSG,EIP_GESAMTENGA,EIP_PROTONEUENGA,EIP_PROTONEUSICHERHEITEN,EIP_EWB,V_VOTIERUNGSDATUM,SRK_LGD_rest_Ecosfera_avg,SRK_LGD_12_Ecosfera
2068,1,0.01398,0.05244,0.06418,0.09774,5-,0.0359,8334.3,266223.67,0.0444,0.04624,207,21,3500000,0,0,0,1,125230.68,183770.47,0.8342,0.8201,1021479.08,266223.67,162740,0,26SEP2012:10:25:39.811000,0.001594,0.00166
5647,1,0.02983,0.05651,0.00924,0.07769,5+,0.0217,0,339400,0.0061,0.0061,187,1,-2,0,0,0,1,53031.25,53031.25,0.8438,0.8438,1000000,339400,318187.5,0,25FEB2013:15:43:31.729000,0.000132,0.000132
8687,1,0.03348,0.05266,0,0.01251,3-,0.0101,3102.08,90300,0.15406,0.19958,225,21,16000000,0,0,0,1,234217.92,112992.65,0.8659,0.7097,1747193.51,90300,63210,0,14MAR2016:11:57:57.607000,0.001556,0.002016
10153,1,0.03042,0.12523,0.08745,0.08033,7-,0.1872,424.65,56772,0.23193,0.09273,195,21,400000,0,0,0,1,73882,0,0.7319,0,275572,56772,0,0,02DEC2013:13:54:48.088000,0.043418,0.017359
2848,1,0.0569,0.03341,0.0274,0.04054,6,0.0628,0,0,0,0,216,31,12713000,0,0,0,0,0,0,0,0,500000,0,0,0,07NOV2011:09:32:12.854000,0,0
3171,1,0.01822,0.12523,0.03006,0.06089,7+,0.1101,4258.71,83000,0.19744,0.22328,204,31,1300000,0,0,0,1,0,0,1,1.1701,293913.34,83000,62250,0,19JUN2014:16:07:44.900000,0.021738,0.024584
7551,1,0.09227,0.2673,0.18665,0.18157,7,0.1443,3108.33,115000,0.11684,0.15801,210,41,-2,0,0,0,1,37375,20532.14,0.9849,0.9917,2475681.2,115000,86250,0,31MAR2014:13:55:44.759000,0.01686,0.0228
4360,1,0.01811,0.0473,0,0.02141,4-,0.0174,2678.81,83800,0.16133,0.21875,214,41,4500000,0,0,0,1,52814.38,0,0.7969,0,260035.07,0,0,0,23NOV2016:08:31:54.829000,0.002807,0.003806
4572,0,0.00688,0.21609,0.02867,0.1109,6,0.0628,0,0,0,0,206,0,1810905.71,0,0,0,0,560506.56,207029.61,0.6602,0.6783,3000000,0,0,0,12AUG2011:14:38:40.436000,0,0
6425,1,0.05015,0.09535,0.06996,0.04065,6,0.0628,0,318400,0.03799,0.04844,168,1,81159373.32,0,0,0,1,465643.28,125025,0.4346,0.6073,823587.77,318400,193375,0,01MAR2012:13:47:37.505000,0.002386,0.003042
8539,1,0.04802,0.29782,0,0.05151,6-,0.0834,4082.71,81900,0.15217,0.1836,225,21,-2,0,0,0,1,50952.96,50952.96,0.8442,0.8442,470000,81900,61425,0,10FEB2015:10:26:31.885000,0.012691,0.015313
9688,1,0.0135,0.12108,0,0.10117,3-,0.0101,0,0,0,0,213,21,2500000,0,0,0,0,0,0,1.1685,1.1685,1000000,0,0,0,21FEB2017:13:36:58.281000,0,0
3572,1,0.04471,0.07961,0.12682,0.04431,6,0.0628,8324.73,200000,0.04222,0.05026,206,41,2500000,0,0,0,1,69142.79,0,0.8728,0,543370.26,200000,140000,0,20AUG2010:12:25:23.912000,0.002652,0.003156
2558,1,0.01849,0.01211,0,0.02587,4+,0.012,0,0,0,0,207,21,3600000,0,0,0,0,291364.08,291364.08,0.7409,0.7409,1124402.29,0,0,0,29JUL2016:14:18:59.284000,0,0
9320,1,0.03656,0.23678,0.12754,0.15957,7,0.1443,0,0,0,0,213,0,0,0,0,0,0,385046.21,356155.45,0.5937,0.5934,2380000,0,0,0,07APR2014:08:40:09.147000,0,0
1021,1,0.05531,0.14609,0.04693,0.03961,6,0.0628,0,30000,0.06159,0.0725,241,11,-1,0,0,0,1,46000.22,46000.22,0.8634,0.8634,336676.55,30000,0,0,31MAY2011:09:00:01.318000,0.003868,0.004553
10360,1,0.04713,0.09471,0.03634,0.06193,7+,0.1101,0,0,0,0,169,31,5571109.9,0,0,0,0,0,0,0,0,300000,0,0,0,25NOV2015:11:34:16.329000,0,0
5622,1,0.12389,0.09334,0.02292,0.17938,6,0.0628,5723.25,219365.2,0.021,0.01985,187,1,8000000,0,0,0,1,34233.99,29922.5,0.9272,0.9141,562527.33,219365.2,211925.15,0,04DEC2012:09:32:14.359000,0.001319,0.001247
2180,1,0.02709,0.09471,0.10612,0.13568,6-,0.0834,5178.18,150000,0.02608,0.03558,192,21,500000,0,0,0,1,30571.08,69781.08,0.9271,0.8774,569379.72,150000,123100,0,02SEP2013:15:04:44.530000,0.002175,0.002967
1293,1,0.03514,0.23678,0.06372,0.05876,7+,0.1101,0,0,0,0,206,11,10000000,0,0,0,0,0,0,0,0,700000,0,0,0,13AUG2013:12:08:58.786000,0,0
8198,1,0.03663,0.16021,0.12831,0.04749,6-,0.0834,0,87102,0.04288,0.05004,201,31,0,0,0,0,1,105729.64,0,0.6807,0,331147.9,87102,65326.5,0,19MAR2012:13:33:47.114000,0.003576,0.004173
9872,1,0.07599,0.06655,0.11696,0.08315,7-,0.1872,125297.7,4996400,0.02551,0.03713,245,31,8844272,0,0,0,1,2949465.34,2949465.34,0.6576,0.6576,8896397,4996400,3468864,0,08JUL2011:13:04:34.554000,0.004775,0.006952
2309,1,0.01975,0.09471,0.0859,0.15068,6-,0.0834,0,0,0,0,281,21,-2,0,0,0,0,188188.9,0,0.5975,0,890000,0,0,0,05SEP2014:17:04:38.226000,0,0
205,1,0.01393,0.05244,0.01667,0.02889,5-,0.0359,7549.29,297500,0.02915,0.0394,203,21,4000000,0,0,0,1,155048.6,137490.51,0.8656,0.875,1153647.62,297500,187500,0,15NOV2011:14:52:46.118000,0.001046,0.001414
1232,1,0.02983,0.13831,0.00924,0.02439,5+,0.0217,0,339400,0.0061,0.0061,235,11,-2,0,0,0,1,53031.25,53031.25,0.8438,0.8438,1000000,339400,318187.5,0,25FEB2013:15:43:31.729000,0.000132,0.000132
2395,1,0.0602,0.0382,0,0.06956,6-,0.0834,0,0,0,0,224,21,23000000,0,0,0,0,212019.81,0,0.5759,0,770000,0,0,0,05JUN2015:13:48:13.008000,0,0
2162,1,0.02469,0.12523,0.16989,0.14991,7-,0.1872,2984.85,128900,0.04205,0.05199,192,21,55200000,0,0,0,1,32225,32225,0.9088,0.75,353457.7,128900,96675,0,05JUL2013:09:26:38.131000,0.007872,0.009733
769,1,0.03589,0.01887,0.02087,0.02569,5,0.0276,1569.04,82339,0.08361,0.09238,174,21,0,0,0,0,1,114223.32,4940.34,0.696,0.9333,383928.38,82339,0,0,24MAY2016:14:24:57.677000,0.002308,0.00255
7644,1,0.06609,0.2673,0.10482,0.1506,7,0.1443,1893.24,125000,0.21673,0.12409,226,21,7500000,0,0,0,1,0,0,1,0,402896.62,0,0,0,22JAN2015:13:09:06.053000,0.031274,0.017907
9608,1,0.04941,0.02991,0,0.06415,5,0.0276,5488.46,144500,0.13384,0.18236,213,21,0,0,0,0,1,149544.95,149544.95,0.8636,0.8636,1096406.63,0,0,0,20JUN2016:13:20:41.733000,0.003694,0.005033
2960,1,0.01186,0.09471,0.04693,0.05163,6-,0.0834,0,0,0,0,147,31,39059000,0,0,0,0,578593.71,549610.62,0.2727,0.283,1850000,0,0,0,18OCT2012:16:54:59.512000,0,0
5581,1,0.06179,0.09471,0.06372,0.14641,7+,0.1101,0,0,0,0,187,1,1100000,0,0,0,0,11387.5,0,0.9375,0,250000,0,0,0,27JUN2012:10:10:47.701000,0,0
5320,1,0.04302,0.05668,0.06459,0.10311,6,0.0628,0,0,0,0,187,1,780000,0,0,0,1,444058.16,126506.61,0.4897,0.5331,870112.82,50000,5000,0,01JUL2010:11:03:45.043000,0,0
12,1,0.00451,0.0704,0.0254,0.03432,6+,0.0473,3345.56,94400,0.0385,0.04926,207,21,11800000,0,0,0,1,118913.67,0,0.7107,0,411083.18,94400,66080,0,24JUN2010:10:29:51.735000,0.001821,0.00233
2626,1,0.01527,0.01554,0.06896,0.0598,4+,0.012,3344.28,108000,0.15447,0.21319,204,21,6250175.87,0,0,0,1,45385.66,45385.66,0.9326,0.9326,672958.14,108000,75600,0,21FEB2017:14:08:19.928000,0.001854,0.002558
1651,1,0.06748,0.07139,0.01542,0.01665,4,0.0144,5911.9,96000,0.13892,0.17268,247,11,1900000,0,0,0,1,43146.96,0,0.8368,0,264356.18,96000,72000,0,24MAY2016:09:30:14.806000,0.002,0.002487
10464,1,0.01789,0.01726,0,0.01758,4,0.0144,1010.85,29185,0.16641,0.22409,287,31,2800000,0,0,0,1,141403.91,32940.2,0.7707,0.8213,616555.39,29185,20429.5,0,04APR2016:14:53:56.333000,0.002396,0.003227
5477,1,0.04633,0.09334,0.11696,0.11075,7,0.1443,2919.53,65651.61,0.04432,0.05752,187,1,12418231.05,0,0,0,1,255413.2,60949.83,0.8015,0.7684,2000000,65651.61,36108.39,0,24AUG2011:08:37:46.101000,0.006395,0.008301
1928,1,0.00865,0.05642,0.10388,0.10812,5,0.0276,1191.78,32000,0.03568,0.04722,281,21,120000,0,0,0,1,43094.47,43094.47,0.8817,0.8544,600000,32000,22400,0,15JUL2011:16:43:17.068000,0.000985,0.001303
3179,1,0.02609,0.12523,0.03984,0.06635,7,0.1443,3466.43,59920,0.17951,0.2295,224,31,1200000,0,0,0,1,3144.47,0,0.9943,0,551748.63,59920,41944,0,15JUL2014:08:46:52.655000,0.025903,0.033117
3246,1,0.04905,0.09471,0.0793,0.07381,7,0.1443,0,0,0,0,213,31,0,0,0,0,0,202899.19,0,0.6469,0,770000,0,0,0,24MAR2015:13:29:46.899000,0,0
4152,1,0.04264,0.09471,0.08012,0.04302,6,0.0628,0,0,0,0,253,41,0,0,0,0,0,80251.41,0,0.5567,0,530000,0,0,0,08MAY2015:13:30:46.571000,0,0
7834,1,0.06268,0.04946,0.07386,0.0607,5-,0.0359,5904.92,223000,0.10119,0.14551,202,21,5300000,0,0,0,1,42145.98,42145.98,0.8882,0.8882,377130.18,223000,167250,0,31MAY2016:10:51:10.683000,0.003633,0.005224
7139,1,0.08416,0.166,0.09749,0.11791,6-,0.0834,2830.21,71000,0.03336,0.04242,196,31,2000000,0,0,0,1,62745.86,28139.02,0.8008,0.8093,314952.09,71000,49700,0,11MAR2011:14:29:38.365000,0.002782,0.003538
8762,1,0.05985,0.06716,0,0.02181,5+,0.0217,3041.78,100000,0.15987,0.2002,225,21,1000000,0,0,0,1,37298.14,0,0.9012,0,377515.84,100000,0,0,12OCT2016:12:39:38.731000,0.003469,0.004344
9632,1,0.01527,0.07177,0,0.0545,4+,0.012,25177.94,611308.02,0.18157,0.1783,213,31,3021100.88,0,0,0,1,239303.33,0,0.8499,0,983187.77,0,0,0,30SEP2016:14:13:29.627000,0.002179,0.00214
3131,1,0.0294,0.09471,0.0254,0.05253,6-,0.0834,6984.62,277454.48,0.13954,0.18318,205,31,6800000,0,0,0,1,0,0,1.0641,1.0641,345395.43,277454.48,180345.41,0,10MAR2014:14:27:04.457000,0.011637,0.015277
6026,1,0.03679,0.01497,0,0.03509,4-,0.0174,2774.24,42000,0.19696,0.21787,266,1,3500000,0,0,0,1,80595.24,17260.97,0.8517,0.6829,543558,42000,21000,0,16FEB2016:10:38:51.221000,0.003427,0.003791
5103,1,0.06398,0.03837,0,0.06762,6+,0.0473,808.24,30500,0.14779,0.20296,285,0,4900000,0,0,0,1,136662.46,99992.73,0.7465,0.7072,539111.49,30500,21350,0,19NOV2015:07:42:35.817000,0.00699,0.0096
7249,1,0.0317,0.21145,0.07548,0.1096,5+,0.0217,4951.26,137315.67,0.0708,0.0814,196,31,242655040,0,0,0,1,225452.63,129934.11,0.0882,0.0869,563000,137315.67,13731.57,0,27SEP2011:12:29:56.255000,0.001536,0.001766
3203,1,0.04085,0.09471,0.06372,0.06673,7,0.1443,0,0,0,0,269,31,27000000,0,0,0,0,0,189786.66,1,0.5982,1400000,0,0,0,12NOV2014:10:28:37.538000,0,0
7158,1,0.05486,0.20949,0.05298,0.11158,7,0.1443,21478.55,350000,0.03684,0.04873,196,31,7500000,0,0,0,1,188253.64,188253.64,0.7003,0.7003,628167.46,350000,245000,0,15FEB2011:11:35:25.571000,0.005316,0.007032
4265,1,0.05882,0.0039,0,0.01266,3-,0.0101,0,0,0,0,239,41,4500000,0,0,0,0,103859.48,0,0.8169,0,1000000,0,0,0,01MAR2016:09:22:55.048000,0,0
4501,1,0.00554,0.16638,0.0129,0.09765,5+,0.0217,4269.27,80000,0.04499,0.04965,226,0,2981311.76,0,0,0,1,49575.4,16661.24,0.9477,0.9106,948650.98,80000,60000,0,09FEB2011:16:29:51.960000,0.000976,0.001077
10339,1,0.01597,0.00641,0,0.01128,3-,0.0101,0,0,0,0,335,21,9000000,0,0,0,0,349746.31,0,0.8324,1,2087072.32,0,0,0,11JUN2015:17:09:17.812000,0,0
8081,1,0.06846,0.17222,0.08646,0.04086,6,0.0628,14743.02,173350,0.03452,0.02761,201,21,2500000,0,0,0,1,717824.99,0,0.6152,1.5049,1865374.04,173350,194152,0,31MAY2011:08:30:09.948000,0.002168,0.001734
7410,1,0.08253,0.17846,0.08583,0.11888,6-,0.0834,0,0,0,0,196,11,23000000,0,0,0,0,80980.54,0,0.6113,0,208322.49,0,0,0,20FEB2013:15:02:41.326000,0,0
9914,1,0.01013,0.07598,0.01086,0.03468,6+,0.0473,3248.5,89790,0.03341,0.04405,222,21,20741000000,0,0,0,1,220700.47,0,0.6516,0,633391.5,89790,62853,0,09NOV2011:09:07:56.807000,0.00158,0.002083
7229,0,0.04028,0.19693,0.10396,0.1148,6-,0.0834,365.38,26400,0.02658,0.03949,196,21,1200000,0,0,0,1,192007.74,177469.05,0.7256,0.7279,699619.54,26400,22184.87,0,28JUL2011:14:47:47.803000,0.002217,0.003294
1074,1,0.0446,0.10246,0.02154,0.02239,5+,0.0217,4139.93,120043.37,0.0714,0.08171,190,11,95000000,0,0,0,1,702334.96,702334.96,0.6031,0.6031,1769406.58,120043.37,12004.34,0,17OCT2011:11:22:15.482000,0.001549,0.001773
3393,1,0.02331,0.03699,0.08199,0.04363,6,0.0628,2904.15,60000,0.17949,0.22949,238,31,5300000,0,0,0,1,0,0,1.0244,0,611092.94,0,0,0,18MAR2016:13:19:34.044000,0.011272,0.014412
2254,1,0.02341,0.12523,0.10808,0.12679,7,0.1443,6169.34,232000,0.1584,0.19452,168,21,7000000,0,0,0,1,36571,36571,0.9615,0.9615,950238.85,232000,0,0,04APR2014:13:57:11.554000,0.022857,0.028069
8036,1,0.08014,0.13464,0.11786,0.05027,6-,0.0834,0,0,0,0,201,31,1200000,0,0,0,0,0,0,1.0034,0,640237.86,0,0,0,09FEB2011:12:35:09.308000,0,0
2833,1,0.01446,0.07401,0.03854,0.04275,6,0.0628,2506.75,50249.73,0.04982,0.06493,217,31,8710696.53,0,0,0,1,734225.34,706765.02,0.6174,0.6086,3000000,50249.73,22612.38,0,22SEP2011:15:16:22.985000,0.003129,0.004078
4555,1,0.01543,0.19108,0.02292,0.11315,6+,0.0473,16553.28,343000,0.04024,0.04806,187,0,50500,0,0,0,1,246441.71,228777.49,0.6921,0.692,800357.93,343000,240100,0,15JUN2011:16:21:54.071000,0.001903,0.002273
623,1,0.01129,0.0114,0.01151,0.01139,3-,0.0101,0,0,0,0,237,21,1500000,0,0,0,0,46779.48,0,0.7709,0,400000,0,0,0,19MAY2015:12:58:38.225000,0,0
4225,1,0.08866,0.00847,0,0.01123,3-,0.0101,0,0,0,0,237,41,6749556.89,0,0,0,0,248142.13,248142.13,0.853,0.853,2250000,0,0,0,17MAR2016:08:45:43.845000,0,0
7523,1,0.07125,0.28256,0.12409,0.16318,7+,0.1101,643.44,7430.13,0.4267,0.44058,210,41,6000000,0,0,0,1,50198.81,0,0.544,0,608000,7430.13,743.01,0,27JAN2014:13:21:10.769000,0.04698,0.048508
2744,1,0.04085,0.04187,0.06532,0.04759,6-,0.0834,1337.23,33500,0.04098,0.05349,260,31,8400000,0,0,0,1,7165.72,7165.72,0.979,0.979,600000,33500,18425,0,18FEB2011:13:46:27.804000,0.003418,0.004461
8713,1,0.05207,0.04554,0,0.02436,5+,0.0217,2458.42,67000,0.1937,0.21549,225,21,4002373,0,0,0,1,32028.23,32028.23,0.8899,0.8899,290801.83,0,0,0,13MAY2016:10:47:45.692000,0.004203,0.004676
3388,1,0.03485,0.01199,0.01607,0.02151,4-,0.0174,9578.17,225338.78,0.15711,0.15736,249,31,3876629.79,0,0,0,1,54893.33,0,0.9118,0,622327.07,0,0,0,11MAR2016:15:42:58.291000,0.002734,0.002738
8281,1,0.13456,0.17089,0.05263,0.04229,6,0.0628,0,163000,0.03869,0.04719,201,21,-2,0,0,0,1,52975,52975,0.7989,0.675,263479.63,163000,122250,0,22JAN2013:09:36:34.070000,0.00243,0.002963
7182,1,0.04581,0.19514,0.10448,0.11631,7+,0.1101,3719.04,90900,0.0323,0.04061,196,31,3800000,0,0,0,1,110771.92,0,0.6515,0,317895.31,90900,63630,0,19APR2011:15:00:58.280000,0.003556,0.004471
1801,1,0.01306,0.04187,0.07707,0.10322,5,0.0276,1693.38,30000,0.02332,0.03037,281,21,0,0,0,0,1,95154.76,95154.76,0.8617,0.8617,688217.34,30000,27750,0,05AUG2010:16:27:56.565000,0.000644,0.000838
540,1,0.01126,0.12523,0.02741,0.05763,7+,0.1101,3217.69,54800,0.18069,0.23044,241,21,5929778.03,0,0,0,1,23612.71,0,0.9256,0,317252.63,54800,38360,0,20AUG2014:10:24:23.740000,0.019894,0.025372
10529,1,0.0628,0.09471,0,0.07844,7-,0.1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,19OCT2016:11:22:23.267000,0,0
6369,1,0.02196,0.13573,0.13754,0.04608,6,0.0628,1076.27,29750,0.04851,0.06375,168,0,12500000,0,0,0,1,40858.38,40858.38,0.7847,0.7847,189747.23,29750,16362.5,0,12OCT2011:13:17:27.501000,0.003047,0.004003
868,1,0.00861,0.00846,0.00788,0.00836,3+,0.0069,0,0,0,0,164,21,5551807.77,0,0,0,0,72865.96,0,0.9043,0,1350000,0,0,0,01MAR2017:13:48:56.232000,0,0
300,0,0.0628,0.09471,0,0.07844,7-,0.1872,3493.39,123000,0.02494,0.03423,0,0,0,0,0,0,1,54980.27,0,0.8231,0,321334.5,123000,78228,0,10SEP2012:12:14:27.790000,0.004669,0.006408
3252,1,0.00284,0.12523,0.01207,0.05052,6-,0.0834,0,249500,0.18255,0.22043,189,31,0,0,0,0,1,171723.52,171723.52,0.6631,0.6631,509784.66,249500,162175,0,18MAR2015:14:20:40.277000,0.015225,0.018384
356,1,0.01016,0.04516,0.0129,0.02382,5+,0.0217,561.69,273450,0.02261,0.02123,240,31,1200000,0,0,0,1,158494.12,0,0.8281,0,922070.71,273450,204000,0,14MAR2013:07:47:08.820000,0.000491,0.000461
2935,0,0.04085,0.09858,0.08713,0.07424,7,0.1443,15842.44,300000,0.0442,0.04955,248,31,-1,0,0,0,1,33000,0,0.89,0,300000,300000,210000,0,06JUL2012:11:18:46.670000,0.006378,0.00715
1802,1,0.03107,0.10614,0.12097,0.12422,7,0.1443,2447.16,40500,0.08332,0.08912,174,21,8033280,0,0,0,1,213497.57,58436.83,0.8254,0.8321,1222946.82,40500,30600,0,18AUG2010:09:56:03.072000,0.012023,0.012859
1058,1,0.03012,0.21585,0.00438,0.02341,5+,0.0217,0,0,0,0,203,11,2000000,0,0,0,0,24516.22,0,0.9627,0,1000000,0,0,0,25AUG2011:13:08:48.836000,0,0
4103,1,0.12209,0.09471,0.18374,0.09169,7-,0.1872,0,0,0,0,288,41,15669942.92,0,0,0,0,0,0,1,1.0492,4260000,0,0,0,15DEC2014:16:36:04.149000,0,0
2636,1,0.00786,0.0129,0,0.03332,3-,0.0101,6120.59,80900,0.25753,0.30105,207,21,1700000,0,0,0,1,38738.48,40450,0.8683,0.7931,294153.84,80900,40450,0,15MAR2017:10:14:07.418000,0.002601,0.003041
6763,1,0.0628,0.2673,0,0.07844,7-,0.1872,961.03,53103.75,0.12252,0.16064,168,11,0,0,0,0,1,0,0,1,1.0424,825671.39,53103.75,44625,0,29JAN2015:15:31:55.402000,0.022935,0.030072
9629,1,0.02832,0.13696,0,0.09443,7,0.1443,3369.14,50000,0.18812,0.22299,213,21,180000,0,0,0,1,104035.08,104035.08,0.7325,0.7325,388972.12,0,0,0,21SEP2016:13:41:12.718000,0.027146,0.032177
5646,1,0.04985,0.07598,0.08745,0.11683,7+,0.1101,0,0,0,0,187,1,370000,0,0,0,1,5330.61,5330.61,0.9774,0.8998,235681.31,53217,0,0,25FEB2013:10:19:21.421000,0,0
10261,1,0.01186,0.12523,0.00924,0.05312,6-,0.0834,6873.91,208460,0.12757,0.17391,215,21,3000000,0,0,0,1,73709.57,0,0.854,0,504841.76,208460,144122.4,0,22SEP2014:16:54:38.904000,0.010639,0.014504
2064,1,0.00831,0.08888,0.09697,0.12188,6+,0.0473,0,1132998,0.00898,0.0116,197,21,0,0,0,0,1,1026290.76,1026290.76,0.7514,0.7514,4128959.67,1132998,793098.6,0,12SEP2012:15:50:20.823000,0.000425,0.000549
5017,1,0.02255,0.2673,0.02154,0.13478,6-,0.0834,0,0,0,0,251,0,700000,0,0,0,0,58699.14,0,0.6861,0,444000,0,0,0,11MAR2015:19:12:27.685000,0,0
5459,1,0.02465,0.09471,0.04693,0.1114,6-,0.0834,0,0,0,0,187,1,1559004,0,0,0,1,0,0,1.0673,1.1823,654169.33,70900,60130,0,02DEC2009:08:52:02.855000,0,0
10399,1,0.0137,0.05945,0.03183,0.03534,6+,0.0473,0,0,0,0,313,21,950000,0,0,0,1,84520.05,0,0.6893,0,272028.46,58000,37700,0,02DEC2009:13:57:12.631000,0,0
1828,1,0.02358,0.02507,0.15804,0.12161,6+,0.0473,803.7,24826.29,0.09875,0.10581,166,21,335900000,0,0,0,1,721577.57,556478.97,0.0344,0.0442,747303.23,24826.29,2482.63,0,09NOV2010:12:57:03.549000,0.004671,0.005005
5649,1,0.08433,0.08888,0.02741,0.13456,7+,0.1101,5823.15,139900,0.04665,0.05363,187,1,10000000,0,0,0,1,230568.99,46151.64,0.6012,0.8556,578102.91,139900,90935,0,27FEB2013:09:54:40.978000,0.005136,0.005905
6358,1,0.00955,0.12878,0.11914,0.04176,6,0.0628,3101.66,100000,0.02491,0.03229,168,0,4500000,0,0,0,1,276210.27,276210.27,0.7068,0.7068,941938.55,118597.88,77088.62,0,16AUG2011:11:39:06.180000,0.001564,0.002028
10416,1,0.04085,0.00641,0,0.02397,5+,0.0217,3942.55,86328,0.13516,0.15438,224,21,3500000,0,0,0,1,0,0,1.2723,1.2723,1500000,0,0,0,18DEC2015:11:59:48.067000,0.002933,0.00335
3944,1,0.12022,0.06655,0.18777,0.08581,7-,0.1872,0,0,0,0,206,41,4005000,0,0,0,0,52054.42,0,0.8398,0,324877.49,0,0,0,19AUG2013:15:16:31.716000,0,0
9267,1,0.02966,0.23678,0.12138,0.14264,7,0.1443,0,0,0,0,241,21,70000000,0,0,0,0,0,0,0,0,6000000,0,0,0,11NOV2013:10:45:59.379000,0,0
4758,1,0.01516,0.13707,0.02806,0.11456,6+,0.0473,5090.5,113875.19,0.04737,0.04701,215,0,0,0,0,0,1,68722.39,0,0.8425,0,436256.97,113875.19,0,0,14FEB2013:17:15:37.916000,0.002241,0.002224
8696,1,0.12312,0.10977,0,0.07844,7-,0.1872,682.74,15752.72,0.30122,0.31993,225,21,0,0,0,0,1,1856242.31,44300.01,0.0439,0.031,2600000,15752.72,1575.27,0,01APR2016:09:41:32.300000,0.056388,0.05989
8554,1,0.05143,0.31308,0.0503,0.06776,7,0.1443,10155.34,263585,0.16169,0.1738,225,21,4150000,0,0,0,1,153753.91,0,0.8024,0,778107.18,263585,164200,0,30APR2015:08:40:10.289000,0.023331,0.025079
10023,1,0.00793,0.06097,0.01622,0.02971,5-,0.0359,1011.59,25000,0.0274,0.03837,207,21,3580448,0,0,0,1,0,0,1,0,305206.39,25000,20783,0,18OCT2012:15:56:00.424000,0.000984,0.001378
2063,1,0.08319,0.07961,0.0908,0.15274,7,0.1443,35488.1,680000,0.03143,0.03945,215,21,6400000,0,0,0,1,108800,108800,0.84,0.84,680000,680000,442000,0,19SEP2012:16:56:02.492000,0.004535,0.005693
9958,1,0.02802,0.05642,0.00924,0.03364,6+,0.0473,5938.32,175130,0.03722,0.04795,218,0,2700000,0,0,0,1,116971.3,0,0.7307,0,600000,175130,115370,0,29FEB2012:15:46:58.074000,0.00176,0.002268
2,1,0.01129,0.03341,0.03366,0.02529,5,0.0276,0,0,0,0,269,21,10000000,0,0,0,1,0,82791.74,1.0917,0.882,750000,277740,194418,0,05MAY2010:13:39:13.023000,0,0
5350,1,0.0598,0.05244,0.02964,0.09484,6,0.0628,4079.28,100000,0.03875,0.04491,187,1,4000000,1,36193.18,1,1,0,28744.93,1.0046,0.8589,433332.27,100000,75000,0,17NOV2010:12:08:56.530000,0.002434,0.00282
2090,1,0.00783,0.09334,0.15688,0.17938,6,0.0628,5723.25,219365.2,0.021,0.01985,221,21,8000000,0,0,0,1,34233.99,29922.5,0.9272,0.9141,562527.33,219365.2,211925.15,0,04DEC2012:09:32:14.359000,0.001319,0.001247
9935,1,0.00486,0.12523,0.0512,0.06145,7+,0.1101,0,0,0,0,242,11,7000000,0,0,0,1,247793.56,0,0.0686,0,266049.24,118639.07,0,0,04JAN2012:12:31:40.636000,0,0
3245,1,0.0285,0.09471,0.02807,0.05289,6-,0.0834,0,0,0,0,249,31,9500000,0,0,0,0,229450.77,0,0.8935,0,2275000,0,0,0,25FEB2015:15:14:23.612000,0,0
642,1,0.06089,0.03126,0.02377,0.04027,6,0.0628,0,0,0,0,258,31,0,0,0,0,0,0,0,0,0,6000000,0,0,0,15JUL2015:09:00:41.411000,0,0
3401,1,0.02953,0.02982,0.03634,0.03141,5-,0.0359,0,0,0,0,118,31,9000000,0,0,0,0,909839.86,909839.86,0.5699,0.5699,2600000,0,0,0,06APR2016:09:28:44.557000,0,0
7076,1,0.02825,0.1713,0.05674,0.08858,6+,0.0473,3345.56,94400,0.0385,0.04926,207,41,11800000,0,0,0,1,118913.67,0,0.7107,0,411083.18,94400,66080,0,24JUN2010:10:29:51.735000,0.001821,0.00233
3230,1,0.02671,0.09471,0.01924,0.04993,6-,0.0834,0,0,0,0,206,31,6800000,0,0,0,0,26313.1,26313.1,0.8176,0.8176,600000,0,0,0,20JAN2015:14:12:59.365000,0,0
2326,1,0.02494,0.09471,0.07257,0.14793,7+,0.1101,0,0,0,0,196,21,9450000,0,0,0,0,0,32962.14,1,0.9348,850000,0,0,0,06NOV2014:14:37:04.358000,0,0
10459,1,0.01503,0.0069,0.034,0.01695,4,0.0144,29592.17,798000,0.07332,0.10081,261,31,80000000,0,0,0,1,801021.04,0,0.0138,0,812259.69,798000,0,0,21MAR2016:09:38:00.286000,0.001056,0.001452
6958,1,0.00433,0.06754,0,0.02057,4-,0.0174,2489.27,46000,0.20583,0.2377,211,21,900000,0,0,0,1,36474.93,36474.93,0.9391,0.9391,598924.8,0,0,0,15JUN2016:13:54:50.710000,0.003581,0.004136
6390,1,0.01516,0.17509,0.0545,0.03648,6+,0.0473,1677.88,81000,0.03153,0.04074,168,0,900000,0,0,0,1,37365.14,0,0.8914,0,344103.32,81000,56700,0,16NOV2011:15:26:09.448000,0.001491,0.001927
